"Time","MemoryUsed"
2026-01-10 11:45:00,345720421745
2026-01-10 11:50:00,336350816010
2026-01-10 11:55:00,345761915535
2026-01-10 12:00:00,350286764769
2026-01-10 12:05:00,341142750659
2026-01-10 12:10:00,346993848156
2026-01-10 12:15:00,351738059817
2026-01-10 12:20:00,346807689380
2026-01-10 12:25:00,343306879468
2026-01-10 12:30:00,348661318943
2026-01-10 12:35:00,342470736282
2026-01-10 12:40:00,347082455286
2026-01-10 12:45:00,344807040451
2026-01-10 12:50:00,337727341691
2026-01-10 12:55:00,341927145472
2026-01-10 13:00:00,347513571410
2026-01-10 13:05:00,345703067648
2026-01-10 13:10:00,345546256876
2026-01-10 13:15:00,345095786496
2026-01-10 13:20:00,342634644111
2026-01-10 13:25:00,342381582909
2026-01-10 13:30:00,344374518252
2026-01-10 13:35:00,338141203661
2026-01-10 13:40:00,340322397880
2026-01-10 13:45:00,342297757778
2026-01-10 13:50:00,339884599378
2026-01-10 13:55:00,338021145313
2026-01-10 14:00:00,343976109998
2026-01-10 14:05:00,340132536975
2026-01-10 14:10:00,339108395418
2026-01-10 14:15:00,344351884083
2026-01-10 14:20:00,330838709207
2026-01-10 14:25:00,340370649580
2026-01-10 14:30:00,341951934464
2026-01-10 14:35:00,341513074770
2026-01-10 14:40:00,339745743667
2026-01-10 14:45:00,341501098557
2026-01-10 14:50:00,340517211177
2026-01-10 14:55:00,341494215148
2026-01-10 15:00:00,343806601462
2026-01-10 15:05:00,318888191427
2026-01-10 15:10:00,347976108278
2026-01-10 15:15:00,355861013299
2026-01-10 15:20:00,342246084772
2026-01-10 15:25:00,343954218353
2026-01-10 15:30:00,346601188229
2026-01-10 15:35:00,336540735242
2026-01-10 15:40:00,340320898908
2026-01-10 15:45:00,365178689782
2026-01-10 15:50:00,345917317448
2026-01-10 15:55:00,344340333199
2026-01-10 16:00:00,340095596626
2026-01-10 16:05:00,337459720356
2026-01-10 16:10:00,340002429501
2026-01-10 16:15:00,339841222902
2026-01-10 16:20:00,337585680056
2026-01-10 16:25:00,303480131748
2026-01-10 16:30:00,320266956472
2026-01-10 16:35:00,323609469420
2026-01-10 16:40:00,326024806892
2026-01-10 16:45:00,326536058470
2026-01-10 16:50:00,315038649057
2026-01-10 16:55:00,345573393203
2026-01-10 17:00:00,356395249992
2026-01-10 17:05:00,345269799977
2026-01-10 17:10:00,334338633728
2026-01-10 17:15:00,345349419991
2026-01-10 17:20:00,337540773970
2026-01-10 17:25:00,327510536192
2026-01-10 17:30:00,387010783805
2026-01-10 17:35:00,320193859420
2026-01-10 17:40:00,326407533527
2026-01-10 17:45:00,328651975393
2026-01-10 17:50:00,325322244260
2026-01-10 17:55:00,329497073254
2026-01-10 18:00:00,337369741230
2026-01-10 18:05:00,327728533340
2026-01-10 18:10:00,322933108081
2026-01-10 18:15:00,331324215296
2026-01-10 18:20:00,325053475553
2026-01-10 18:25:00,330318227210
2026-01-10 18:30:00,331303941243
2026-01-10 18:35:00,316934636667
2026-01-10 18:40:00,347794110382
2026-01-10 18:45:00,351614463181
2026-01-10 18:50:00,337678939095
2026-01-10 18:55:00,319149141033
2026-01-10 19:00:00,323454772511
2026-01-10 19:05:00,293341240361
2026-01-10 19:10:00,336836632904
2026-01-10 19:15:00,343530798121
2026-01-10 19:20:00,319645527900
2026-01-10 19:25:00,348080602644
2026-01-10 19:30:00,319621649859
2026-01-10 19:35:00,333474682798
2026-01-10 19:40:00,336302418985
2026-01-10 19:45:00,339981525156
2026-01-10 19:50:00,337083973960
2026-01-10 19:55:00,320141863322
2026-01-10 20:00:00,281419915100
2026-01-10 20:05:00,357631266980
2026-01-10 20:10:00,340702565335
2026-01-10 20:15:00,340673092649
2026-01-10 20:20:00,337482978099
2026-01-10 20:25:00,333997503447
2026-01-10 20:30:00,338211034399
2026-01-10 20:35:00,334803693568
2026-01-10 20:40:00,334943298191
2026-01-10 20:45:00,330108212675
2026-01-10 20:50:00,321244115599
2026-01-10 20:55:00,306695111148
2026-01-10 21:00:00,311608910971
2026-01-10 21:05:00,308638745723
2026-01-10 21:10:00,301612217303
2026-01-10 21:15:00,304381389537
2026-01-10 21:20:00,296890763346
2026-01-10 21:25:00,298479748547
2026-01-10 21:30:00,323273196831
2026-01-10 21:35:00,313739837604
2026-01-10 21:40:00,322067631636
2026-01-10 21:45:00,320958590812
2026-01-10 21:50:00,313565314253
2026-01-10 21:55:00,316571765473
2026-01-10 22:00:00,317880295096
2026-01-10 22:05:00,292486280315
2026-01-10 22:10:00,321649632870
2026-01-10 22:15:00,313632591708
2026-01-10 22:20:00,310244149985
2026-01-10 22:25:00,311555117384
2026-01-10 22:30:00,287892172472
2026-01-10 22:35:00,283876907745
2026-01-10 22:40:00,286937312133
2026-01-10 22:45:00,328431105802
2026-01-10 22:50:00,294623891456
2026-01-10 22:55:00,272386393539
2026-01-10 23:00:00,328710820168
2026-01-10 23:05:00,292812255232
2026-01-10 23:10:00,294025558589
2026-01-10 23:15:00,247360982057
2026-01-10 23:20:00,271078558925
2026-01-10 23:25:00,248354639053
2026-01-10 23:30:00,280443444756
2026-01-10 23:35:00,288616151613
2026-01-10 23:40:00,265482529833
2026-01-10 23:45:00,265740880773
2026-01-10 23:50:00,267718277366
2026-01-10 23:55:00,267945119089
2026-01-11 00:00:00,295919912059
2026-01-11 00:05:00,262836763853
2026-01-11 00:10:00,308111944090
2026-01-11 00:15:00,279789214106
2026-01-11 00:20:00,302182169805
2026-01-11 00:25:00,249114932511
2026-01-11 00:30:00,150528157286
2026-01-11 00:35:00,349800371814
2026-01-11 00:40:00,232176466493
2026-01-11 00:45:00,314376932557
2026-01-11 00:50:00,344279719772
2026-01-11 00:55:00,271032562319
2026-01-11 01:00:00,436615196344
2026-01-11 01:05:00,257191720223
2026-01-11 01:10:00,353631947981
2026-01-11 01:15:00,308730006733
2026-01-11 01:20:00,162567184712
2026-01-11 01:25:00,178624741376
2026-01-11 01:30:00,508183115694
2026-01-11 01:35:00,324694355968
2026-01-11 01:40:00,369596618015
2026-01-11 01:45:00,267151513518
2026-01-11 01:50:00,180055932764
2026-01-11 01:55:00,255684984013
2026-01-11 02:00:00,207767942595
2026-01-11 02:05:00,271639543153
2026-01-11 02:10:00,222265326469
2026-01-11 02:15:00,202542522696
2026-01-11 02:20:00,199560657306
2026-01-11 02:25:00,217675076895
2026-01-11 02:30:00,450698441687
2026-01-11 02:35:00,437969355407
2026-01-11 02:40:00,445329905091
2026-01-11 02:45:00,442620222341
2026-01-11 02:50:00,297913790792
2026-01-11 02:55:00,216064059310
2026-01-11 03:00:00,201819831009
2026-01-11 03:05:00,198999634084
2026-01-11 03:10:00,190937783501
2026-01-11 03:15:00,218517068677
2026-01-11 03:20:00,197482020045
2026-01-11 03:25:00,210128976937
2026-01-11 03:30:00,192030842552
2026-01-11 03:35:00,205872052634
2026-01-11 03:40:00,225263650734
2026-01-11 03:45:00,249132352143
2026-01-11 03:50:00,213139040502
2026-01-11 03:55:00,209455788524
2026-01-11 04:00:00,210758731694
2026-01-11 04:05:00,206611520225
2026-01-11 04:10:00,199647465636
2026-01-11 04:15:00,194778027459
2026-01-11 04:20:00,205362054267
2026-01-11 04:25:00,192646200197
2026-01-11 04:30:00,210017995653
2026-01-11 04:35:00,210731784602
2026-01-11 04:40:00,238973193093
2026-01-11 04:45:00,229546419323
2026-01-11 04:50:00,199861189673
2026-01-11 04:55:00,217897149235
2026-01-11 05:00:00,219028307313
2026-01-11 05:05:00,240158773576
2026-01-11 05:10:00,205657369805
2026-01-11 05:15:00,205072868311
2026-01-11 05:20:00,191578009272
2026-01-11 05:25:00,191712398213
2026-01-11 05:30:00,215957302968
2026-01-11 05:35:00,238290740347
2026-01-11 05:40:00,238841700352
2026-01-11 05:45:00,223595180524
2026-01-11 05:50:00,213752261181
2026-01-11 05:55:00,293245783736
2026-01-11 06:00:00,250251766333
2026-01-11 06:05:00,264176000205
2026-01-11 06:10:00,222450822676
2026-01-11 06:15:00,223581395354
2026-01-11 06:20:00,210700362711
2026-01-11 06:25:00,232005602345
2026-01-11 06:30:00,260043430461
2026-01-11 06:35:00,259342302249
2026-01-11 06:40:00,227093577564
2026-01-11 06:45:00,319260579922
2026-01-11 06:50:00,308386938388
2026-01-11 06:55:00,300472690606
2026-01-11 07:00:00,305666262794
2026-01-11 07:05:00,312023840195
2026-01-11 07:10:00,269687535534
2026-01-11 07:15:00,285012581417
2026-01-11 07:20:00,292201845555
2026-01-11 07:25:00,288566127821
2026-01-11 07:30:00,287561184051
2026-01-11 07:35:00,313187170386
2026-01-11 07:40:00,276782319698
2026-01-11 07:45:00,336407845929
2026-01-11 07:50:00,267446120448
2026-01-11 07:55:00,292242277827
2026-01-11 08:00:00,321198140293
2026-01-11 08:05:00,345223903969
2026-01-11 08:10:00,308650442097
2026-01-11 08:15:00,287283441009
2026-01-11 08:20:00,293430689464
2026-01-11 08:25:00,314854110331
2026-01-11 08:30:00,283438442906
2026-01-11 08:35:00,313036315197
2026-01-11 08:40:00,314070455910
2026-01-11 08:45:00,292665041551
2026-01-11 08:50:00,336080600105
2026-01-11 08:55:00,276759723213
2026-01-11 09:00:00,354577311498
2026-01-11 09:05:00,313839064187
2026-01-11 09:10:00,322083177431
2026-01-11 09:15:00,286445080248
2026-01-11 09:20:00,295175813530
2026-01-11 09:25:00,306803262423
2026-01-11 09:30:00,329282993029
2026-01-11 09:35:00,333524679066
2026-01-11 09:40:00,287905175962
2026-01-11 09:45:00,320714820977
2026-01-11 09:50:00,321019665613
2026-01-11 09:55:00,303638487204
2026-01-11 10:00:00,330389570847
2026-01-11 10:05:00,322857672212
2026-01-11 10:10:00,314811162460
2026-01-11 10:15:00,307498320855
2026-01-11 10:20:00,336661920809
2026-01-11 10:25:00,308541350052
2026-01-11 10:30:00,343408807281
2026-01-11 10:35:00,288879411528
2026-01-11 10:40:00,297823041618
2026-01-11 10:45:00,320769019904
2026-01-11 10:50:00,295927151002
2026-01-11 10:55:00,294558475715
2026-01-11 11:00:00,385217597112
2026-01-11 11:05:00,318737516462
2026-01-11 11:10:00,308673564344
2026-01-11 11:15:00,302920301281
2026-01-11 11:20:00,303868516270
2026-01-11 11:25:00,315756001034
2026-01-11 11:30:00,306375353303
2026-01-11 11:35:00,305872637460
2026-01-11 11:40:00,317748902298
2026-01-11 11:45:00,321624789975
2026-01-11 11:50:00,305775596339
2026-01-11 11:55:00,307070706156
2026-01-11 12:00:00,343835402404
2026-01-11 12:05:00,316093746381
2026-01-11 12:10:00,283204378296
2026-01-11 12:15:00,332736119276
2026-01-11 12:20:00,308813137019
2026-01-11 12:25:00,321284483645
2026-01-11 12:30:00,345783814717
2026-01-11 12:35:00,316058577633
2026-01-11 12:40:00,342585251594
2026-01-11 12:45:00,361099375575
2026-01-11 12:50:00,257415652147
2026-01-11 12:55:00,298652509471
2026-01-11 13:00:00,330561252065
2026-01-11 13:05:00,334415537930
2026-01-11 13:10:00,291727342141
2026-01-11 13:15:00,330340289577
2026-01-11 13:20:00,301327456993
2026-01-11 13:25:00,289457006674
2026-01-11 13:30:00,305675731763
2026-01-11 13:35:00,357054634885
2026-01-11 13:40:00,315974954189
2026-01-11 13:45:00,271280087532
2026-01-11 13:50:00,278272987136
2026-01-11 13:55:00,306939655619
2026-01-11 14:00:00,318221307085
2026-01-11 14:05:00,326877594911
2026-01-11 14:10:00,318558817976
2026-01-11 14:15:00,308706738504
2026-01-11 14:20:00,291913028567
2026-01-11 14:25:00,327545297797
2026-01-11 14:30:00,302416576840
2026-01-11 14:35:00,271378508349
2026-01-11 14:40:00,285172801208
2026-01-11 14:45:00,300238847181
2026-01-11 14:50:00,319964001731
2026-01-11 14:55:00,298637929021
2026-01-11 15:00:00,289536718602
2026-01-11 15:05:00,306068724449
2026-01-11 15:10:00,303900736225
2026-01-11 15:15:00,309418266952
2026-01-11 15:20:00,339779887759
2026-01-11 15:25:00,330294170255
2026-01-11 15:30:00,344394021765
2026-01-11 15:35:00,307059727565
2026-01-11 15:40:00,304483370435
2026-01-11 15:45:00,263606367846
2026-01-11 15:50:00,357248975012
2026-01-11 15:55:00,295592616264
2026-01-11 16:00:00,320786566185
2026-01-11 16:05:00,267768254136
2026-01-11 16:10:00,287132296315
2026-01-11 16:15:00,315759280620
2026-01-11 16:20:00,315286065152
2026-01-11 16:25:00,264101721375
2026-01-11 16:30:00,323678216684
2026-01-11 16:35:00,312134619464
2026-01-11 16:40:00,299050712433
2026-01-11 16:45:00,340387610952
2026-01-11 16:50:00,311713651589
2026-01-11 16:55:00,338069721252
2026-01-11 17:00:00,285633995080
2026-01-11 17:05:00,309374268703
2026-01-11 17:10:00,343958765076
2026-01-11 17:15:00,323685819187
2026-01-11 17:20:00,268191984517
2026-01-11 17:25:00,321907880591
2026-01-11 17:30:00,375165617111
2026-01-11 17:35:00,334659442934
2026-01-11 17:40:00,321608493466
2026-01-11 17:45:00,311788574474
2026-01-11 17:50:00,315600461005
2026-01-11 17:55:00,319341431194
2026-01-11 18:00:00,332311938007
2026-01-11 18:05:00,337197941883
2026-01-11 18:10:00,304744943452
2026-01-11 18:15:00,329018204488
2026-01-11 18:20:00,325108183695
2026-01-11 18:25:00,369849844695
2026-01-11 18:30:00,326429851320
2026-01-11 18:35:00,331630896251
2026-01-11 18:40:00,266303238799
2026-01-11 18:45:00,330491359068
2026-01-11 18:50:00,288343343759
2026-01-11 18:55:00,274913553121
2026-01-11 19:00:00,337299588547
2026-01-11 19:05:00,322130840289
2026-01-11 19:10:00,324847621407
2026-01-11 19:15:00,323211134403
2026-01-11 19:20:00,315799043113
2026-01-11 19:25:00,325789217260
2026-01-11 19:30:00,335711091261
2026-01-11 19:35:00,299463440138
2026-01-11 19:40:00,244424398766
2026-01-11 19:45:00,312758125036
2026-01-11 19:50:00,339323923825
2026-01-11 19:55:00,295759501394
2026-01-11 20:00:00,325836715459
2026-01-11 20:05:00,235511818158
2026-01-11 20:10:00,296582342246
2026-01-11 20:15:00,341061859738
2026-01-11 20:20:00,309166308557
2026-01-11 20:25:00,319035385446
2026-01-11 20:30:00,336697572884
2026-01-11 20:35:00,311471732818
2026-01-11 20:40:00,300483050045
2026-01-11 20:45:00,314242541650
2026-01-11 20:50:00,264764472033
2026-01-11 20:55:00,269875926139
2026-01-11 21:00:00,314749230776
2026-01-11 21:05:00,286045900308
2026-01-11 21:10:00,266504004239
2026-01-11 21:15:00,309089290486
2026-01-11 21:20:00,277864280392
2026-01-11 21:25:00,291419563950
2026-01-11 21:30:00,316661408891
2026-01-11 21:35:00,296153452216
2026-01-11 21:40:00,279579387167
2026-01-11 21:45:00,308365128663
2026-01-11 21:50:00,275111364526
2026-01-11 21:55:00,284147061719
2026-01-11 22:00:00,286730845716
2026-01-11 22:05:00,272718197228
2026-01-11 22:10:00,284548486267
2026-01-11 22:15:00,286885848515
2026-01-11 22:20:00,326140047852
2026-01-11 22:25:00,334026767401
2026-01-11 22:30:00,279739749499
2026-01-11 22:35:00,272857065390
2026-01-11 22:40:00,267204801987
2026-01-11 22:45:00,269087776932
2026-01-11 22:50:00,268826155745
2026-01-11 22:55:00,236389895537
2026-01-11 23:00:00,307479295590
2026-01-11 23:05:00,300347982643
2026-01-11 23:10:00,243710929797
2026-01-11 23:15:00,255572335002
2026-01-11 23:20:00,228392610529
2026-01-11 23:25:00,242199463363
2026-01-11 23:30:00,235934380360
2026-01-11 23:35:00,275673139937
2026-01-11 23:40:00,270571273912
2026-01-11 23:45:00,245597662740
2026-01-11 23:50:00,298835408323
2026-01-11 23:55:00,299550107566
2026-01-12 00:00:00,286943801016
2026-01-12 00:05:00,246733578732
2026-01-12 00:10:00,291404528353
2026-01-12 00:15:00,257599703613
2026-01-12 00:20:00,319080255816
2026-01-12 00:25:00,292233206333
2026-01-12 00:30:00,310141015163
2026-01-12 00:35:00,325785460244
2026-01-12 00:40:00,327510980690
2026-01-12 00:45:00,344195126395
2026-01-12 00:50:00,336559677604
2026-01-12 00:55:00,286416180183
2026-01-12 01:00:00,362270816666
2026-01-12 01:05:00,314592913162
2026-01-12 01:10:00,277109780644
2026-01-12 01:15:00,243834900644
2026-01-12 01:20:00,162246619136
2026-01-12 01:25:00,386453884928
2026-01-12 01:30:00,318390935060
2026-01-12 01:35:00,208173442171
2026-01-12 01:40:00,185163703419
2026-01-12 01:45:00,318165315092
2026-01-12 01:50:00,311641458770
2026-01-12 01:55:00,339157363261
2026-01-12 02:00:00,322527084872
2026-01-12 02:05:00,520633890406
2026-01-12 02:10:00,360244715356
2026-01-12 02:15:00,275203143107
2026-01-12 02:20:00,283260288860
2026-01-12 02:25:00,292022098657
2026-01-12 02:30:00,219353642762
2026-01-12 02:35:00,364909792952
2026-01-12 02:40:00,251376327066
2026-01-12 02:45:00,384020094648
2026-01-12 02:50:00,351345399726
2026-01-12 02:55:00,206585973309
2026-01-12 03:00:00,190684557312
2026-01-12 03:05:00,188397631078
2026-01-12 03:10:00,187795135693
2026-01-12 03:15:00,187305579315
2026-01-12 03:20:00,185642634445
2026-01-12 03:25:00,184244383744
2026-01-12 03:30:00,185268636058
2026-01-12 03:35:00,183085278003
2026-01-12 03:40:00,182504148992
2026-01-12 03:45:00,184068285235
2026-01-12 03:50:00,182568851866
2026-01-12 03:55:00,181548051661
2026-01-12 04:00:00,183866644890
2026-01-12 04:05:00,181983082906
2026-01-12 04:10:00,183234867200
2026-01-12 04:15:00,182728844902
2026-01-12 04:20:00,182963537510
2026-01-12 04:25:00,182739663258
2026-01-12 04:30:00,184843971789
2026-01-12 04:35:00,184338624512
2026-01-12 04:40:00,185158905037
2026-01-12 04:45:00,186236875571
2026-01-12 04:50:00,186664290714
2026-01-12 04:55:00,186062787379
2026-01-12 05:00:00,190848687309
2026-01-12 05:05:00,191968953958
2026-01-12 05:10:00,194705031168
2026-01-12 05:15:00,196143339110
2026-01-12 05:20:00,197926347407
2026-01-12 05:25:00,198989559398
2026-01-12 05:30:00,203760841359
2026-01-12 05:35:00,205956082401
2026-01-12 05:40:00,208250391101
2026-01-12 05:45:00,212324600545
2026-01-12 05:50:00,215155719537
2026-01-12 05:55:00,220364406620
2026-01-12 06:00:00,232787586089
2026-01-12 06:05:00,234793039299
2026-01-12 06:10:00,237594766705
2026-01-12 06:15:00,241128776827
2026-01-12 06:20:00,244524714885
2026-01-12 06:25:00,251253329428
2026-01-12 06:30:00,263249786470
2026-01-12 06:35:00,275139664609
2026-01-12 06:40:00,280837108695
2026-01-12 06:45:00,287394552709
2026-01-12 06:50:00,282594701148
2026-01-12 06:55:00,281598542316
2026-01-12 07:00:00,309829894799
2026-01-12 07:05:00,301845539062
2026-01-12 07:10:00,294189364183
2026-01-12 07:15:00,297794918810
2026-01-12 07:20:00,317459133235
2026-01-12 07:25:00,323043021619
2026-01-12 07:30:00,329064829911
2026-01-12 07:35:00,325395582976
2026-01-12 07:40:00,328101562614
2026-01-12 07:45:00,339945354527
2026-01-12 07:50:00,325590189834
2026-01-12 07:55:00,331407457485
2026-01-12 08:00:00,343353870746
2026-01-12 08:05:00,329088975340
2026-01-12 08:10:00,330352135700
2026-01-12 08:15:00,340184721654
2026-01-12 08:20:00,326052720968
2026-01-12 08:25:00,329550518845
2026-01-12 08:30:00,331168700170
2026-01-12 08:35:00,324757363425
2026-01-12 08:40:00,328573472440
2026-01-12 08:45:00,331171469722
2026-01-12 08:50:00,318615797596
2026-01-12 08:55:00,331916895846
2026-01-12 09:00:00,317606541722
2026-01-12 09:05:00,324278146171
2026-01-12 09:10:00,317108763525
2026-01-12 09:15:00,325637076582
2026-01-12 09:20:00,329548230820
2026-01-12 09:25:00,327341589955
2026-01-12 09:30:00,326422801613
2026-01-12 09:35:00,322085610291
2026-01-12 09:40:00,325578686136
2026-01-12 09:45:00,327488813957
2026-01-12 09:50:00,325151585075
2026-01-12 09:55:00,326599272202
2026-01-12 10:00:00,330954411704
2026-01-12 10:05:00,316653988086
2026-01-12 10:10:00,321453479363
2026-01-12 10:15:00,326314805658
2026-01-12 10:20:00,318028289802
2026-01-12 10:25:00,321676076646
2026-01-12 10:30:00,331410944983
2026-01-12 10:35:00,317984313180
2026-01-12 10:40:00,314214874644
2026-01-12 10:45:00,330082511913
2026-01-12 10:50:00,320844290458
2026-01-12 10:55:00,317251168666
2026-01-12 11:00:00,331659031183
2026-01-12 11:05:00,321686740992
2026-01-12 11:10:00,319652829266
2026-01-12 11:15:00,337894483886
2026-01-12 11:20:00,318313708421
2026-01-12 11:25:00,324168562278
2026-01-12 11:30:00,349883938570
2026-01-12 11:35:00,336020847002
2026-01-12 11:40:00,350051023913
2026-01-12 11:45:00,370052587028
2026-01-12 11:50:00,360359994819
2026-01-12 11:55:00,334527126733

