time,value
2026-01-04 03:30:00,23805228947
2026-01-04 03:35:00,22491637259
2026-01-04 03:40:00,28360805453
2026-01-04 03:45:00,24012953496
2026-01-04 03:50:00,26347397402
2026-01-04 03:55:00,24334685274
2026-01-04 04:00:00,24521164408
2026-01-04 04:05:00,25247393158
2026-01-04 04:10:00,24309245878
2026-01-04 04:15:00,23802278984
2026-01-04 04:20:00,23026520674
2026-01-04 04:25:00,24063680283
2026-01-04 04:30:00,22925755712
2026-01-04 04:35:00,22248631350
2026-01-04 04:40:00,22107492882
2026-01-04 04:45:00,22576050166
2026-01-04 04:50:00,26041363029
2026-01-04 04:55:00,27718881250
2026-01-04 05:00:00,27591210566
2026-01-04 05:05:00,33243677626
2026-01-04 05:10:00,33823430422
2026-01-04 05:15:00,33709171216
2026-01-04 05:20:00,34428796656
2026-01-04 05:25:00,33910395219
2026-01-04 05:30:00,27357143928
2026-01-04 05:35:00,23876126238
2026-01-04 05:40:00,20539825734
2026-01-04 05:45:00,20683581050
2026-01-04 05:50:00,20583062115
2026-01-04 05:55:00,25008317462
2026-01-04 06:00:00,29873071363
2026-01-04 06:05:00,35513358248
2026-01-04 06:10:00,40914181307
2026-01-04 06:15:00,37748689765
2026-01-04 06:20:00,32779839682
2026-01-04 06:25:00,37024727634
2026-01-04 06:30:00,37885910906
2026-01-04 06:35:00,42951567939
2026-01-04 06:40:00,39798468654
2026-01-04 06:45:00,41701446138
2026-01-04 06:50:00,46403468138
2026-01-04 06:55:00,46981169962
2026-01-04 07:00:00,54634134174
2026-01-04 07:05:00,57720664325
2026-01-04 07:10:00,57837582326
2026-01-04 07:15:00,54546344682
2026-01-04 07:20:00,58672051283
2026-01-04 07:25:00,55505313083
2026-01-04 07:30:00,53915476325
2026-01-04 07:35:00,53970940509
2026-01-04 07:40:00,56220809736
2026-01-04 07:45:00,55811525686
2026-01-04 07:50:00,52704028778
2026-01-04 07:55:00,50872257973
2026-01-04 08:00:00,51344648811
2026-01-04 08:05:00,51281458501
2026-01-04 08:10:00,54049395360
2026-01-04 08:15:00,58082181829
2026-01-04 08:20:00,57106157082
2026-01-04 08:25:00,53674866315
2026-01-04 08:30:00,51398249738
2026-01-04 08:35:00,52112201317
2026-01-04 08:40:00,52334830014
2026-01-04 08:45:00,53538248850
2026-01-04 08:50:00,51232214899
2026-01-04 08:55:00,51638093619
2026-01-04 09:00:00,56236945886
2026-01-04 09:05:00,49128326550
2026-01-04 09:10:00,53879815899
2026-01-04 09:15:00,53359965486
2026-01-04 09:20:00,54207924770
2026-01-04 09:25:00,53911389645
2026-01-04 09:30:00,56410502770
2026-01-04 09:35:00,55585308344
2026-01-04 09:40:00,52716960434
2026-01-04 09:45:00,54096035248
2026-01-04 09:50:00,58795677768
2026-01-04 09:55:00,54430091326
2026-01-04 10:00:00,56315104949
2026-01-04 10:05:00,49924001781
2026-01-04 10:10:00,52690496416
2026-01-04 10:15:00,56030336342
2026-01-04 10:20:00,49401967979
2026-01-04 10:25:00,52176435110
2026-01-04 10:30:00,51187238459
2026-01-04 10:35:00,52383256755
2026-01-04 10:40:00,32184030008
2026-01-04 10:45:00,35467708434
2026-01-04 10:50:00,59922776685
2026-01-04 10:55:00,53837497674
2026-01-04 11:00:00,47679501962
2026-01-04 11:05:00,47191620989
2026-01-04 11:10:00,49401938792
2026-01-04 11:15:00,44559147355
2026-01-04 11:20:00,49495499680
2026-01-04 11:25:00,47581501450
2026-01-04 11:30:00,48399265136
2026-01-04 11:35:00,46407720494
2026-01-04 11:40:00,49599347891
2026-01-04 11:45:00,45235971998
2026-01-04 11:50:00,51861209147
2026-01-04 11:55:00,54445188590
2026-01-04 12:00:00,55162176365
2026-01-04 12:05:00,56758282710
2026-01-04 12:10:00,54187959739
2026-01-04 12:15:00,49423844459
2026-01-04 12:20:00,53199254755
2026-01-04 12:25:00,50205268326
2026-01-04 12:30:00,55274013534
2026-01-04 12:35:00,56882998690
2026-01-04 12:40:00,55132525566
2026-01-04 12:45:00,49666089574
2026-01-04 12:50:00,47809852475
2026-01-04 12:55:00,46106956202
2026-01-04 13:00:00,42175630498
2026-01-04 13:05:00,42442682885
2026-01-04 13:10:00,45031252654
2026-01-04 13:15:00,40199119818
2026-01-04 13:20:00,38682640189
2026-01-04 13:25:00,37299829083
2026-01-04 13:30:00,36401947330
2026-01-04 13:35:00,36741306398
2026-01-04 13:40:00,41607689643
2026-01-04 13:45:00,50396840133
2026-01-04 13:50:00,49507034907
2026-01-04 13:55:00,47150803984
2026-01-04 14:00:00,46627682243
2026-01-04 14:05:00,49012384170
2026-01-04 14:10:00,50407375429
2026-01-04 14:15:00,48147397853
2026-01-04 14:20:00,42861286814
2026-01-04 14:25:00,46788878650
2026-01-04 14:30:00,48491636632
2026-01-04 14:35:00,48800243091
2026-01-04 14:40:00,48090122586
2026-01-04 14:45:00,48226514530
2026-01-04 14:50:00,47654160035
2026-01-04 14:55:00,44723312603
2026-01-04 15:00:00,43845968690
2026-01-04 15:05:00,41956794277
2026-01-04 15:10:00,38501212416
2026-01-04 15:15:00,37493733346
2026-01-04 15:20:00,41321001219
2026-01-04 15:25:00,40230692254
2026-01-04 15:30:00,38185239136
2026-01-04 15:35:00,42230377197
2026-01-04 15:40:00,34093024184
2026-01-04 15:45:00,31622367075
2026-01-04 15:50:00,33957650154
2026-01-04 15:55:00,29755347267
2026-01-04 16:00:00,31373781194
2026-01-04 16:05:00,32067104302
2026-01-04 16:10:00,36401329811
2026-01-04 16:15:00,35158086200
2026-01-04 16:20:00,32921376614
2026-01-04 16:25:00,33702789578
2026-01-04 16:30:00,35944636285
2026-01-04 16:35:00,41806044693
2026-01-04 16:40:00,38339462493
2026-01-04 16:45:00,40540898998
2026-01-04 16:50:00,39139236754
2026-01-04 16:55:00,41614235434
2026-01-04 17:00:00,38988898466
2026-01-04 17:05:00,40909957325
2026-01-04 17:10:00,38938447693
2026-01-04 17:15:00,39806703474
2026-01-04 17:20:00,35829441856
2026-01-04 17:25:00,35724687344
2026-01-04 17:30:00,37598004022
2026-01-04 17:35:00,40815330936
2026-01-04 17:40:00,41212778162
2026-01-04 17:45:00,62565285299
2026-01-04 17:50:00,47140145757
2026-01-04 17:55:00,47157780342
2026-01-04 18:00:00,50386543299
2026-01-04 18:05:00,33667728973
2026-01-04 18:10:00,34128031422
2026-01-04 18:15:00,56164111643
2026-01-04 18:20:00,51856224286
2026-01-04 18:25:00,48370345904
2026-01-04 18:30:00,47981479032
2026-01-04 18:35:00,49856278909
2026-01-04 18:40:00,49273111840
2026-01-04 18:45:00,45886793179
2026-01-04 18:50:00,50672864056
2026-01-04 18:55:00,46830626038
2026-01-04 19:00:00,39914939992
2026-01-04 19:05:00,46058328338
2026-01-04 19:10:00,46748380778
2026-01-04 19:15:00,45924793354
2026-01-04 19:20:00,43427589416
2026-01-04 19:25:00,42836572899
2026-01-04 19:30:00,43999857758
2026-01-04 19:35:00,44450075330
2026-01-04 19:40:00,49117940467
2026-01-04 19:45:00,42429526560
2026-01-04 19:50:00,40296889254
2026-01-04 19:55:00,46564586021
2026-01-04 20:00:00,45204811446
2026-01-04 20:05:00,47420714922
2026-01-04 20:10:00,43528364990
2026-01-04 20:15:00,46699615130
2026-01-04 20:20:00,45434615582
2026-01-04 20:25:00,38654883920
2026-01-04 20:30:00,36789466298
2026-01-04 20:35:00,39928514029
2026-01-04 20:40:00,37116252635
2026-01-04 20:45:00,37852837851
2026-01-04 20:50:00,38708852078
2026-01-04 20:55:00,40012303382
2026-01-04 21:00:00,38295469278
2026-01-04 21:05:00,39026131184
2026-01-04 21:10:00,37697601038
2026-01-04 21:15:00,36519073931
2026-01-04 21:20:00,35163162560
2026-01-04 21:25:00,33835466925
2026-01-04 21:30:00,31977045365
2026-01-04 21:35:00,33065931098
2026-01-04 21:40:00,35456692474
2026-01-04 21:45:00,29752264926
2026-01-04 21:50:00,34159853688
2026-01-04 21:55:00,32099823866
2026-01-04 22:00:00,29758557008
2026-01-04 22:05:00,29414033926
2026-01-04 22:10:00,28333131210
2026-01-04 22:15:00,28089711133
2026-01-04 22:20:00,30430660274
2026-01-04 22:25:00,28537800014
2026-01-04 22:30:00,28769715853
2026-01-04 22:35:00,26240896067
2026-01-04 22:40:00,22131347952
2026-01-04 22:45:00,23646325592
2026-01-04 22:50:00,21930471158
2026-01-04 22:55:00,24895448715
2026-01-04 23:00:00,23781547499
2026-01-04 23:05:00,22860658114
2026-01-04 23:10:00,22889209360
2026-01-04 23:15:00,20921851571
2026-01-04 23:20:00,18998536050
2026-01-04 23:25:00,18294751747
2026-01-04 23:30:00,17240033869
2026-01-04 23:35:00,23157293730
2026-01-04 23:40:00,22739804027
2026-01-04 23:45:00,20573396258
2026-01-04 23:50:00,19557972842
2026-01-04 23:55:00,24746121342
2026-01-05 00:00:00,43962480915
2026-01-05 00:05:00,51890358718
2026-01-05 00:10:00,47182578765
2026-01-05 00:15:00,41947186261
2026-01-05 00:20:00,37182669283
2026-01-05 00:25:00,41145918984
2026-01-05 00:30:00,48035170498
2026-01-05 00:35:00,46092913358
2026-01-05 00:40:00,56555666858
2026-01-05 00:45:00,60406787494
2026-01-05 00:50:00,48354512830
2026-01-05 00:55:00,30616234216
2026-01-05 01:00:00,40827191539
2026-01-05 01:05:00,52861808254
2026-01-05 01:10:00,43055344160
2026-01-05 01:15:00,53211621430
2026-01-05 01:20:00,57581286530
2026-01-05 01:25:00,44892787072
2026-01-05 01:30:00,43252135669
2026-01-05 01:35:00,36887383883
2026-01-05 01:40:00,33151052176
2026-01-05 01:45:00,26365484222
2026-01-05 01:50:00,22451960960
2026-01-05 01:55:00,20904266579
2026-01-05 02:00:00,21825839030
2026-01-05 02:05:00,31340336266
2026-01-05 02:10:00,29038232552
2026-01-05 02:15:00,33323076301
2026-01-05 02:20:00,35329441010
2026-01-05 02:25:00,39216220056
2026-01-05 02:30:00,38251816194
2026-01-05 02:35:00,34778292600
2026-01-05 02:40:00,36215028829
2026-01-05 02:45:00,36869539402
2026-01-05 02:50:00,37873078875
2026-01-05 02:55:00,40665285811
2026-01-05 03:00:00,43067981821
2026-01-05 03:05:00,43298499491
2026-01-05 03:10:00,44217962198
2026-01-05 03:15:00,42203609726
2026-01-05 03:20:00,39586127288
2026-01-05 03:25:00,39956573138
2026-01-05 03:30:00,38571684614
2026-01-05 03:35:00,38167857619
2026-01-05 03:40:00,34819702693
2026-01-05 03:45:00,35127550005
2026-01-05 03:50:00,34923852179
2026-01-05 03:55:00,34901828381
2026-01-05 04:00:00,38647004045
2026-01-05 04:05:00,35071769518
2026-01-05 04:10:00,30544376491
2026-01-05 04:15:00,31716562338
2026-01-05 04:20:00,32551350078
2026-01-05 04:25:00,32068525139
2026-01-05 04:30:00,35250589859
2026-01-05 04:35:00,36947157909
2026-01-05 04:40:00,35042443814
2026-01-05 04:45:00,33962812646
2026-01-05 04:50:00,34358886402
2026-01-05 04:55:00,34262859086
2026-01-05 05:00:00,37994252398
2026-01-05 05:05:00,31910245883
2026-01-05 05:10:00,30525204965
2026-01-05 05:15:00,30330669258
2026-01-05 05:20:00,31279837688
2026-01-05 05:25:00,23997385726
2026-01-05 05:30:00,21595043203
2026-01-05 05:35:00,20766938803
2026-01-05 05:40:00,23516163226
2026-01-05 05:45:00,22674789651
2026-01-05 05:50:00,25822846413
2026-01-05 05:55:00,27588196798
2026-01-05 06:00:00,26383450291
2026-01-05 06:05:00,33201467270
2026-01-05 06:10:00,31075599437
2026-01-05 06:15:00,33761054179
2026-01-05 06:20:00,33792524629
2026-01-05 06:25:00,37810985363
2026-01-05 06:30:00,46635863850
2026-01-05 06:35:00,49671930574
2026-01-05 06:40:00,48222423360
2026-01-05 06:45:00,46721417928
2026-01-05 06:50:00,48956645720
2026-01-05 06:55:00,46860346966
2026-01-05 07:00:00,51600710981
2026-01-05 07:05:00,57343605421
2026-01-05 07:10:00,51888597061
2026-01-05 07:15:00,55211627086
2026-01-05 07:20:00,53978318742
2026-01-05 07:25:00,50293948302
2026-01-05 07:30:00,52394971152
2026-01-05 07:35:00,52863575013
2026-01-05 07:40:00,52358896419
2026-01-05 07:45:00,48641887875
2026-01-05 07:50:00,50035878168
2026-01-05 07:55:00,51531331141
2026-01-05 08:00:00,51412172773
2026-01-05 08:05:00,48825630178
2026-01-05 08:10:00,47300119488
2026-01-05 08:15:00,52133603966
2026-01-05 08:20:00,48633124886
2026-01-05 08:25:00,52398489094
2026-01-05 08:30:00,42820997163
2026-01-05 08:35:00,45423003432
2026-01-05 08:40:00,46314681413
2026-01-05 08:45:00,44692938635
2026-01-05 08:50:00,47953425162
2026-01-05 08:55:00,51839612200
2026-01-05 09:00:00,52747414003
2026-01-05 09:05:00,51528144795
2026-01-05 09:10:00,54330304259
2026-01-05 09:15:00,49457081878
2026-01-05 09:20:00,47610267907
2026-01-05 09:25:00,57727536515
2026-01-05 09:30:00,50280200250
2026-01-05 09:35:00,48902800163
2026-01-05 09:40:00,52985487451
2026-01-05 09:45:00,48445569541
2026-01-05 09:50:00,50701541874
2026-01-05 09:55:00,49588336006
2026-01-05 10:00:00,50324074733
2026-01-05 10:05:00,50214956048
2026-01-05 10:10:00,52394740125
2026-01-05 10:15:00,51485789755
2026-01-05 10:20:00,46730435648
2026-01-05 10:25:00,51693612677
2026-01-05 10:30:00,52268157662
2026-01-05 10:35:00,54325849181
2026-01-05 10:40:00,51442275056
2026-01-05 10:45:00,52049612779
2026-01-05 10:50:00,44043974978
2026-01-05 10:55:00,44718026565
2026-01-05 11:00:00,48861792678
2026-01-05 11:05:00,45833993355
2026-01-05 11:10:00,48388682523
2026-01-05 11:15:00,49020260909
2026-01-05 11:20:00,54490950963
2026-01-05 11:25:00,52190154243
2026-01-05 11:30:00,55887473258
2026-01-05 11:35:00,47765530501
2026-01-05 11:40:00,51707758830
2026-01-05 11:45:00,51718840578
2026-01-05 11:50:00,52077154883
2026-01-05 11:55:00,53368129350
2026-01-05 12:00:00,53070910654
2026-01-05 12:05:00,58738590939
2026-01-05 12:10:00,53115301979
2026-01-05 12:15:00,53631396838
2026-01-05 12:20:00,59734034995
2026-01-05 12:25:00,53993700590
2026-01-05 12:30:00,55516802053
2026-01-05 12:35:00,57657476325
2026-01-05 12:40:00,55547903826
2026-01-05 12:45:00,51416211357
2026-01-05 12:50:00,48416650616
2026-01-05 12:55:00,48016509456
2026-01-05 13:00:00,44949822909
2026-01-05 13:05:00,42910833000
2026-01-05 13:10:00,42032179206
2026-01-05 13:15:00,42251753506
2026-01-05 13:20:00,42305810466
2026-01-05 13:25:00,41617996307
2026-01-05 13:30:00,41587532709
2026-01-05 13:35:00,39637208434
2026-01-05 13:40:00,39048438600
2026-01-05 13:45:00,34199670578
2026-01-05 13:50:00,39164695624
2026-01-05 13:55:00,40216323050
2026-01-05 14:00:00,38634330483
2026-01-05 14:05:00,39226311877
2026-01-05 14:10:00,48891296878
2026-01-05 14:15:00,50460277360
2026-01-05 14:20:00,51666970230
2026-01-05 14:25:00,51842818054
2026-01-05 14:30:00,51286029816
2026-01-05 14:35:00,46347963766
2026-01-05 14:40:00,46638019539
2026-01-05 14:45:00,49233126538
2026-01-05 14:50:00,51214007430
2026-01-05 14:55:00,48184854040
2026-01-05 15:00:00,46032236139
2026-01-05 15:05:00,39886170858
2026-01-05 15:10:00,42812486280
2026-01-05 15:15:00,41763873610
2026-01-05 15:20:00,40945325762
2026-01-05 15:25:00,43270463594
2026-01-05 15:30:00,40320733030
2026-01-05 15:35:00,41876194746
2026-01-05 15:40:00,39929804426
2026-01-05 15:45:00,42704746630
2026-01-05 15:50:00,43040855912
2026-01-05 15:55:00,39533648485
2026-01-05 16:00:00,45280345534
2026-01-05 16:05:00,42510587898
2026-01-05 16:10:00,41623259075
2026-01-05 16:15:00,39647638514
2026-01-05 16:20:00,39452432762
2026-01-05 16:25:00,37353040669
2026-01-05 16:30:00,41751299179
2026-01-05 16:35:00,40388621664
2026-01-05 16:40:00,37531066227
2026-01-05 16:45:00,42448121478
2026-01-05 16:50:00,45104720925
2026-01-05 16:55:00,36478625858
2026-01-05 17:00:00,36134873144
2026-01-05 17:05:00,40068772794
2026-01-05 17:10:00,47496615864
2026-01-05 17:15:00,53764630734
2026-01-05 17:20:00,50028207707
2026-01-05 17:25:00,45602864091
2026-01-05 17:30:00,50077131714
2026-01-05 17:35:00,50098761899
2026-01-05 17:40:00,34576289998
2026-01-05 17:45:00,38613755427
2026-01-05 17:50:00,46372101886
2026-01-05 17:55:00,46754497373
2026-01-05 18:00:00,30770071440
2026-01-05 18:05:00,32297386347
2026-01-05 18:10:00,32304416158
2026-01-05 18:15:00,31097842739
2026-01-05 18:20:00,37164857427
2026-01-05 18:25:00,32187286840
2026-01-05 18:30:00,37156893802
2026-01-05 18:35:00,32475393477
2026-01-05 18:40:00,33182952648
2026-01-05 18:45:00,28177058003
2026-01-05 18:50:00,31976561894
2026-01-05 18:55:00,39438895869
2026-01-05 19:00:00,46507658784
2026-01-05 19:05:00,36031299560
2026-01-05 19:10:00,41683459981
2026-01-05 19:15:00,38794788296
2026-01-05 19:20:00,46209044878
2026-01-05 19:25:00,42885839733
2026-01-05 19:30:00,46276340445
2026-01-05 19:35:00,46010435019
2026-01-05 19:40:00,43214417587
2026-01-05 19:45:00,44858595638
2026-01-05 19:50:00,37062311936
2026-01-05 19:55:00,39223301726
2026-01-05 20:00:00,40087990142
2026-01-05 20:05:00,36071142696
2026-01-05 20:10:00,26941533784
2026-01-05 20:15:00,41598243605
2026-01-05 20:20:00,42237068362
2026-01-05 20:25:00,39211303091
2026-01-05 20:30:00,38753901933
2026-01-05 20:35:00,43637266786
2026-01-05 20:40:00,41732678722
2026-01-05 20:45:00,35277128435
2026-01-05 20:50:00,40437906266
2026-01-05 20:55:00,38384561117
2026-01-05 21:00:00,39699241251
2026-01-05 21:05:00,38605029216
2026-01-05 21:10:00,43928532083
2026-01-05 21:15:00,45553213206
2026-01-05 21:20:00,43264918043
2026-01-05 21:25:00,38851324363
2026-01-05 21:30:00,42238774358
2026-01-05 21:35:00,43400172010
2026-01-05 21:40:00,41792401362
2026-01-05 21:45:00,40551985147
2026-01-05 21:50:00,34367777461
2026-01-05 21:55:00,33549220819
2026-01-05 22:00:00,32753205323
2026-01-05 22:05:00,39533725909
2026-01-05 22:10:00,36444243152
2026-01-05 22:15:00,35187267605
2026-01-05 22:20:00,31309956858
2026-01-05 22:25:00,31870065174
2026-01-05 22:30:00,31614461998
2026-01-05 22:35:00,31614586109
2026-01-05 22:40:00,28384679064
2026-01-05 22:45:00,28125670290
2026-01-05 22:50:00,26512471298
2026-01-05 22:55:00,28651970696
2026-01-05 23:00:00,27645710440
2026-01-05 23:05:00,21581331446
2026-01-05 23:10:00,22581806594
2026-01-05 23:15:00,20709570358
2026-01-05 23:20:00,22833070558
2026-01-05 23:25:00,20525569299
2026-01-05 23:30:00,19236283595
2026-01-05 23:35:00,19954890949
2026-01-05 23:40:00,21435906734
2026-01-05 23:45:00,18770617925
2026-01-05 23:50:00,19675606941
2026-01-05 23:55:00,23802653613
2026-01-06 00:00:00,44132391352
2026-01-06 00:05:00,49428595304
2026-01-06 00:10:00,50111537813
2026-01-06 00:15:00,39498422149
2026-01-06 00:20:00,39046060880
2026-01-06 00:25:00,42730777958
2026-01-06 00:30:00,49964525035
2026-01-06 00:35:00,46201617254
2026-01-06 00:40:00,56129197403
2026-01-06 00:45:00,40244672896
2026-01-06 00:50:00,51868139186
2026-01-06 00:55:00,39679441392
2026-01-06 01:00:00,44031593614
2026-01-06 01:05:00,42039726958
2026-01-06 01:10:00,45531485394
2026-01-06 01:15:00,43870103832
2026-01-06 01:20:00,41079936250
2026-01-06 01:25:00,35206041998
2026-01-06 01:30:00,32883488643
2026-01-06 01:35:00,33728299693
2026-01-06 01:40:00,32518195707
2026-01-06 01:45:00,32467908395
2026-01-06 01:50:00,27794008434
2026-01-06 01:55:00,26319125754
2026-01-06 02:00:00,29278567582
2026-01-06 02:05:00,31318528723
2026-01-06 02:10:00,33392364990
2026-01-06 02:15:00,32478277730
2026-01-06 02:20:00,34167825099
2026-01-06 02:25:00,36552578066
2026-01-06 02:30:00,33565407963
2026-01-06 02:35:00,30776226154
2026-01-06 02:40:00,31683772296
2026-01-06 02:45:00,31020868894
2026-01-06 02:50:00,31140773579
2026-01-06 02:55:00,31162621094
2026-01-06 03:00:00,32970572490
2026-01-06 03:05:00,30217946488
2026-01-06 03:10:00,29036740691
2026-01-06 03:15:00,27980144536
2026-01-06 03:20:00,26242664982
2026-01-06 03:25:00,21883505762
2026-01-06 03:30:00,21583835397
2026-01-06 03:35:00,20991190432
2026-01-06 03:40:00,21070910234
2026-01-06 03:45:00,22589214934
2026-01-06 03:50:00,21931996149
2026-01-06 03:55:00,20995557933
2026-01-06 04:00:00,20338543917
2026-01-06 04:05:00,20739565645
2026-01-06 04:10:00,21946616723
2026-01-06 04:15:00,21731242043
2026-01-06 04:20:00,19983287693
2026-01-06 04:25:00,20007297149
2026-01-06 04:30:00,21216495176
2026-01-06 04:35:00,24289457997
2026-01-06 04:40:00,26058711810
2026-01-06 04:45:00,28514632072
2026-01-06 04:50:00,29981241182
2026-01-06 04:55:00,31926451672
2026-01-06 05:00:00,33706437093
2026-01-06 05:05:00,32430820496
2026-01-06 05:10:00,33110488942
2026-01-06 05:15:00,35259181674
2026-01-06 05:20:00,36032463952
2026-01-06 05:25:00,25461448456
2026-01-06 05:30:00,25034265325
2026-01-06 05:35:00,22021635981
2026-01-06 05:40:00,21469823803
2026-01-06 05:45:00,27035815704
2026-01-06 05:50:00,21886021778
2026-01-06 05:55:00,22137095152
2026-01-06 06:00:00,38844463062
2026-01-06 06:05:00,43615886568
2026-01-06 06:10:00,36096158675
2026-01-06 06:15:00,33288840952
2026-01-06 06:20:00,36384261798
2026-01-06 06:25:00,39679470136
2026-01-06 06:30:00,46396027888
2026-01-06 06:35:00,45822283539
2026-01-06 06:40:00,46173846046
2026-01-06 06:45:00,43480733562
2026-01-06 06:50:00,44739414202
2026-01-06 06:55:00,46380281349
2026-01-06 07:00:00,52133015722
2026-01-06 07:05:00,55793884229
2026-01-06 07:10:00,52016052598
2026-01-06 07:15:00,49661733672
2026-01-06 07:20:00,50624118726
2026-01-06 07:25:00,49869429781
2026-01-06 07:30:00,52826419259
2026-01-06 07:35:00,51511054754
2026-01-06 07:40:00,51541012667
2026-01-06 07:45:00,52751702502
2026-01-06 07:50:00,52664406064
2026-01-06 07:55:00,47811397642
2026-01-06 08:00:00,49705917067
2026-01-06 08:05:00,47694359314
2026-01-06 08:10:00,54678829768
2026-01-06 08:15:00,47705168989
2026-01-06 08:20:00,50124691779
2026-01-06 08:25:00,46234311926
2026-01-06 08:30:00,46349794936
2026-01-06 08:35:00,48874346136
2026-01-06 08:40:00,49571681170
2026-01-06 08:45:00,55037474910
2026-01-06 08:50:00,49104572114
2026-01-06 08:55:00,49580812891
2026-01-06 09:00:00,48132054334
2026-01-06 09:05:00,51282426387
2026-01-06 09:10:00,51051030587
2026-01-06 09:15:00,51243594642
2026-01-06 09:20:00,54090305600
2026-01-06 09:25:00,53973320123
2026-01-06 09:30:00,50939478501
2026-01-06 09:35:00,49786041014
2026-01-06 09:40:00,52853844682
2026-01-06 09:45:00,49956644362
2026-01-06 09:50:00,50716698398
2026-01-06 09:55:00,53390568811
2026-01-06 10:00:00,57802597605
2026-01-06 10:05:00,56166467350
2026-01-06 10:10:00,52883035386
2026-01-06 10:15:00,49687236142
2026-01-06 10:20:00,47368812725
2026-01-06 10:25:00,50946382640
2026-01-06 10:30:00,55557418510
2026-01-06 10:35:00,49767055098
2026-01-06 10:40:00,54829193974
2026-01-06 10:45:00,52683131994
2026-01-06 10:50:00,50700790366
2026-01-06 10:55:00,49784527469
2026-01-06 11:00:00,51191513227
2026-01-06 11:05:00,49621035133
2026-01-06 11:10:00,48546838424
2026-01-06 11:15:00,51112340310
2026-01-06 11:20:00,54195924474
2026-01-06 11:25:00,49840366069
2026-01-06 11:30:00,53067720325
2026-01-06 11:35:00,47316108880
2026-01-06 11:40:00,50966150950
2026-01-06 11:45:00,50612272789
2026-01-06 11:50:00,49105502163
2026-01-06 11:55:00,51934873352
2026-01-06 12:00:00,47927929526
2026-01-06 12:05:00,49412401138
2026-01-06 12:10:00,46681888218
2026-01-06 12:15:00,50261794798
2026-01-06 12:20:00,54363424021
2026-01-06 12:25:00,51134917090
2026-01-06 12:30:00,55465609467
2026-01-06 12:35:00,56684278208
2026-01-06 12:40:00,50766077109
2026-01-06 12:45:00,49480876944
2026-01-06 12:50:00,46864911661
2026-01-06 12:55:00,43159575627
2026-01-06 13:00:00,42608265430
2026-01-06 13:05:00,40896180155
2026-01-06 13:10:00,40399893067
2026-01-06 13:15:00,40384816546
2026-01-06 13:20:00,36274738154
2026-01-06 13:25:00,35429231659
2026-01-06 13:30:00,34267158090
2026-01-06 13:35:00,37888525370
2026-01-06 13:40:00,46727605317
2026-01-06 13:45:00,48536023792
2026-01-06 13:50:00,47509096814
2026-01-06 13:55:00,43650007931
2026-01-06 14:00:00,45035096786
2026-01-06 14:05:00,45564191594
2026-01-06 14:10:00,43439243739
2026-01-06 14:15:00,45738283005
2026-01-06 14:20:00,42884305982
2026-01-06 14:25:00,41208765611
2026-01-06 14:30:00,37835436987
2026-01-06 14:35:00,42803284298
2026-01-06 14:40:00,45303943539
2026-01-06 14:45:00,40257211003
2026-01-06 14:50:00,37183839294
2026-01-06 14:55:00,35422825099
2026-01-06 15:00:00,42124602650
2026-01-06 15:05:00,38683585350
2026-01-06 15:10:00,32732563083
2026-01-06 15:15:00,38666779730
2026-01-06 15:20:00,37638424062
2026-01-06 15:25:00,32985291374
2026-01-06 15:30:00,33015144346
2026-01-06 15:35:00,35170959040
2026-01-06 15:40:00,32785089072
2026-01-06 15:45:00,31527670514
2026-01-06 15:50:00,31262223045
2026-01-06 15:55:00,31829716981
2026-01-06 16:00:00,35912467792
2026-01-06 16:05:00,30264629579
2026-01-06 16:10:00,27985300274
2026-01-06 16:15:00,35259616067
2026-01-06 16:20:00,33274552024
2026-01-06 16:25:00,29297367829
2026-01-06 16:30:00,37201467206
2026-01-06 16:35:00,34616049688
2026-01-06 16:40:00,31912382725
2026-01-06 16:45:00,36445520192
2026-01-06 16:50:00,37006065386
2026-01-06 16:55:00,38298626486
2026-01-06 17:00:00,37254634931
2026-01-06 17:05:00,40043411957
2026-01-06 17:10:00,45785343363
2026-01-06 17:15:00,39854174011
2026-01-06 17:20:00,43821060808
2026-01-06 17:25:00,36139865090
2026-01-06 17:30:00,37338443635
2026-01-06 17:35:00,43021837270
2026-01-06 17:40:00,44214946907
2026-01-06 17:45:00,43178037078
2026-01-06 17:50:00,43444927704
2026-01-06 17:55:00,46625337202
2026-01-06 18:00:00,46831489403
2026-01-06 18:05:00,48881149616
2026-01-06 18:10:00,47633074278
2026-01-06 18:15:00,51206539926
2026-01-06 18:20:00,46023045510
2026-01-06 18:25:00,48331379418
2026-01-06 18:30:00,47259086558
2026-01-06 18:35:00,49044933083
2026-01-06 18:40:00,50649260632
2026-01-06 18:45:00,44030791523
2026-01-06 18:50:00,45359451016
2026-01-06 18:55:00,48631589194
2026-01-06 19:00:00,45723088077
2026-01-06 19:05:00,48544330838
2026-01-06 19:10:00,44109698138
2026-01-06 19:15:00,41752194670
2026-01-06 19:20:00,40631312235
2026-01-06 19:25:00,43701215888
2026-01-06 19:30:00,38479095702
2026-01-06 19:35:00,35954922811
2026-01-06 19:40:00,41907562006
2026-01-06 19:45:00,38719413381
2026-01-06 19:50:00,36953408216
2026-01-06 19:55:00,42809970277
2026-01-06 20:00:00,43329382822
2026-01-06 20:05:00,47246590614
2026-01-06 20:10:00,44082980602
